data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8394873,728,SSD7777,7777,1-Jul-21,2021,3,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Labour Group (South Sudan); Mor-Lou Clan Group (South Sudan); Nuer Ethnic Group (South Sudan),7,37,Eastern Africa,South Sudan,Jonglei,Pibor,Pibor,Pibor,6.7984,33.1308,2,Radio Miraya,National,"Around 1 July 2021 (beginning of month), a trader from Akobo (presumed to be of the Mor section of the Lou Nuer) was killed at an unspecified area of Pibor county (Jonglei state). It is likely that the victim was killed either by Murle militia or members of the armed forces, but this is not specified in the source.",1,1627328513,SSD
8376457,728,SSD7756,7756,1-Jul-21,2021,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Aid Workers (South Sudan),7,37,Eastern Africa,South Sudan,Unity,Koch,Ngony,Mirmir,8.4684,30.1006,2,Radio Tamazuj,Regional,"Looting: On 1 July 2021, unknown armed men robbed a vehicle carrying staff from a local NGO travelling to the airport of Bentiu, in the area of Dolwaak in Koch county (Unity state), described as being close to Leer county [coded to Mirmir]. The attackers are alleged to have stolen 10,000 US dollars, almost 800,000 South Sudan pounds, and 21 smartphones. No injuries were reported.",0,1626118833,SSD
8367011,728,SSD7748,7748,1-Jul-21,2021,1,Violence against civilians,Attack,Gok Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Ruop-Agar Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Rumbek Center,Malek,Malek,7.2086,29.7214,2,VOA,International,"On 1 July 2021, suspected Gok Dinka militia attacked Maliang village in Malek payam (Rumbek Centre county, Lakes state), killing four (two children, and two elderly people) from the Ruop section of the Agar Dinka clan. The attack is reported to be in retaliation for a recent raid involving members of the Ruop section in neighboring Cueibet county.",4,1625510722,SSD
8366811,728,SSD7749,7749,1-Jul-21,2021,1,Protests,Protest with intervention,Protesters (South Sudan),Lotuko Ethnic Group (South Sudan),6,Police Forces of South Sudan (2011-) National Security Service,,1,16,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Torit,Torit,4.4079,32.5724,1,Radio Tamazuj,Regional,"On 1 July 2021, members of the Monyiemiji Forum (representing the interests of the presiding Lotuko age group) marched once again in Torit town (Torit county, Eastern Equatoria state), after two of their members were arrested by NSS operatives following threats issued during their previous demonstration from 30 June. The group demonstrated at the NSS offices, where a further 21 were arrested. [size=no report]",0,1625510721,SSD
8366623,728,SSD7746,7746,30-Jun-21,2021,1,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),Women (South Sudan); Malual Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,17,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil North,Ariath,Ariath,9.1047,27.2224,2,Eye Radio (South Sudan),National,"On 30 June 2021, an SSPDF Sergeant Major shot and killed a woman (presumed to be Malual Dinka) during a land dispute in the Ariath area of Aweil North county (Northern Bahr el Ghazal state). The soldier is in police custody.",1,1625510721,SSD
8376452,728,SSD7754,7754,30-Jun-21,2021,2,Violence against civilians,Attack,Lotuko Ethnic Milita (South Sudan),,4,Civilians (South Sudan),Lotuko Ethnic Group (South Sudan); Women (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Hiyala,Haforiere,4.4472,32.8181,2,Radio Tamazuj,Regional,"Around 30 June 2021 (week of), armed men (implied to be Lotuko, and coded as such) shot and wounded a woman (presumed to be Lotuko) near to Haforiere village (Torit county, Eastern Equatoria state). The attack follows escalating violence in the area in recent months.",0,1626118833,SSD
8376454,728,SSD7755,7755,30-Jun-21,2021,2,Violence against civilians,Attack,Lotuko Ethnic Milita (South Sudan),,4,Civilians (South Sudan),Lotuko Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Hiyala,Iloli,4.437,32.9118,1,Radio Tamazuj,Regional,"Around 30 June 2021 (week of), armed men from several villages (presumed to be Lotuko) attempted to raid cattle from Iloli village (Torit county, Eastern Equatoria state), killing three people and wounding one (all victims presumed to be Lotuko). Local youth recovered the cattle.",3,1626118833,SSD
8366812,728,SSD7747,7747,30-Jun-21,2021,1,Protests,Peaceful protest,Protesters (South Sudan),Lotuko Ethnic Group (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Torit,Torit,4.4079,32.5724,1,Radio Tamazuj,Regional,"On 30 June 2021, hundreds of members of the Monyiemiji Forum (representing the interests of the presiding Lotuko age group) marched in Torit town (Torit county, Eastern Equatoria state), demanding that all NGOs as well as UNMISS vacate Lotuko-majority areas within 3 days, or face unspecified consequences. The demonstration follows increasing agitation by Monyiemiji towards the aid sector, whom they accuse of disproportionately employing 'foreigners' (meaning South Sudanese from other areas of the country). A curfew has been announced by authorities. [size=hundreds]",0,1625510721,SSD
8376453,728,SSD7753,7753,29-Jun-21,2021,1,Battles,Armed clash,Lotuko Ethnic Milita (South Sudan),,4,Lotuko Ethnic Milita (South Sudan),,4,44,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Hiyala,Hiyala,4.4612,32.8713,2,Radio Tamazuj,Regional,"On 29 June 2021, cattle raiders (presumed to be Lotuko) clashed with local youth (also presumed to be Lotuko) near Hiyala village (Torit county, Eastern Equatoria state), with one local youth being killed. The fighting follows frequent clashes in the area in recent months.",1,1626118833,SSD
8366495,728,SSD7744,7744,29-Jun-21,2021,1,Battles,Armed clash,Agar Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Police Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Lakes,Yirol West,Mapuordit,Mabui,6.4055,30.0125,2,Radio Tamazuj; Juba Monitor,National-Regional,"On 29 June 2021, suspected Agar Dinka militiamen killed three civilians (including two boda boda drivers) at an unspecified location in the Mabui area of Yirol West county (Lakes state), and wounded a police officer who attempted to pursue the attackers. The attackers also stole motorbikes from the victims.",3,1625510720,SSD
8366496,728,SSD7745,7745,29-Jun-21,2021,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Nuer Ethnic Group (South Sudan); Refugees/IDPs (South Sudan); Labour Group (South Sudan),7,37,Eastern Africa,South Sudan,Unity,Rubkona,Rubkona,UNMISS Rubkona Protection of Civilians site,9.335,29.7938,1,Sudans Post; Radio Tamazuj,National-Regional,"On 29 June 2021, unknown armed men (numbering five, according to one source) entered the UNMISS Rubkona Protection of Civilians site (Rubkona county, Unity state), killing an elderly man. Whilst one source speculates the group were criminals who did not intend to kill the man, another suggests this was a targeted killing. The victim (presumed to be Nuer) was said to be an employee of the Greater Pioneer Operating Company (an oil company based in the area).",1,1625510720,SSD
8366814,728,SSD7743,7743,26-Jun-21,2021,1,Violence against civilians,Attack,Nuer Ethnic Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Agar Clan Group (South Sudan); Dinka Ethnic Group (South Sudan); Pastoralists (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Rumbek Center,Amongpiny,Amongpiny,7.041,30.0783,2,Radio Tamazuj,Regional,"On 26 June 2021, cattle raiders from Panyijiar county (presumed to be either Nyong or Ador Nuer) attacked an unspecified location in Amongpiny payam (Rumbek Centre county, Lakes state), killing 8 people, and wounding an unknown number (with the source claiming 'dozens' were wounded). An unknown number of cattle were reportedly stolen, in what is described as an attack enabled by a power vacuum in Panyijiar county. All victims presumed to be Agar Dinka.",8,1625510721,SSD
8405650,728,SSD7732,7732,24-Jun-21,2021,1,Protests,Peaceful protest,Protesters (South Sudan),Students (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Jonglei,Bor South,Bor,Bor,6.2089,31.5586,1,Radio Tamazuj,Regional,"On 24 June 2021, students from the Dr John Garang University of Science and Technology demonstrated in Bor town (Bor South county, Jonglei state), denouncing the lengthy closure of the University. The students blocked the main road to Bor Airport (through unspecified means), and have threatened further demonstrations if the University does not reopen. [size=no report]",0,1627939370,SSD
8366813,728,SSD7742,7742,24-Jun-21,2021,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Aid Workers (South Sudan),7,37,Eastern Africa,South Sudan,Jonglei,Twic East,Nyuak,Gadiang,7.1624,31.7309,2,Radio Tamazuj,Regional,"Looting: On 24 June 2021, an unspecified armed group intercepted a convoy of 40 trucks carrying food aid to Nuer-inhabited areas of Jonglei state in the vicinity of Gadiang (Twic East county, Jonglei state), stealing 200 sacks of food from one vehicle. None of the staff travelling in the convoy were wounded or killed.",0,1625510721,SSD
8356990,728,SSD7730,7730,23-Jun-21,2021,1,Battles,Armed clash,Lotuko Ethnic Milita (South Sudan),,4,Lotuko Ethnic Milita (South Sudan),,4,44,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Hiyala,Hiyala,4.4612,32.8713,2,Radio Tamazuj,Regional,"On 23 June 2021, intra-Lotuko clashes were reported in Hiyala payam (Torit county, Eastern Equatoria state), in what one local official describes as relating to an attempted cattle raid by militia from neighboring villages. 4 were killed and 1 wounded during the clashes.",4,1624924434,SSD
8356993,728,SSD7731,7731,23-Jun-21,2021,1,Battles,Armed clash,Ikotos Communal Militia (South Sudan),,4,Ikotos Communal Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Eastern Equatoria,Ikotos,Lomohidang South,Talla,4.182,33.213,2,Radio Tamazuj,Regional,"On 23 June 2021, clashes between two unspecified groups from Ikotos county occurred in or near Talla in the Lodwara area of Ikotos county (Eastern Equatoria state), after youth pursued attackers linked to a killing the previous week. Five were killed during the fight, and at least four were wounded.",5,1624924434,SSD
8357001,728,SSD7729,7729,23-Jun-21,2021,1,Battles,Armed clash,Thuyic-Agar Sub-Clan Militia (South Sudan),Ruop-Agar Clan Militia (South Sudan); Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Durbaar-Agar-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,44,Eastern Africa,South Sudan,Lakes,Rumbek East,Akot,Akot,6.5495,30.0277,2,Radio Tamazuj,Regional,"On 23 June 2021, clashes broke out between armed pastoralists in the area of Akuacleek cattle camp in Rumbek East county (Lakes state) [coded to Akot]. The clashes pitted members of the Thuyic and Ruop sections of the Agar Dinka clan against members of the Durbaar, with at least two Durbaar being killed (one in an initial raid by the Thuyic and Ruop, and the other in a failed counter-attack) and two reported missing, and four wounded (two from the Thuyic, and two from the Durbaar). 75 head of cattle were stolen in the initial raid.",2,1624924434,SSD
8356888,728,SSD7727,7727,22-Jun-21,2021,1,Battles,Armed clash,Police Forces of South Sudan (2011-),,1,Police Forces of South Sudan (2011-),,1,11,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8551,31.5799,1,Juba Monitor,Subnational,"On 22 June 2021, a police officer was reported to have attempted to assassinate a Major General in charge of the emergency call center in the Buluk neighborhood of Juba (Juba county, Central Equatoria state). The officer missed the Major General, and was then shot dead by other police officers at the center. The motive for the attempt on the Major General's life is unclear.",1,1624924434,SSD
8376102,728,SSD7751,7751,22-Jun-21,2021,1,Strategic developments,Change to group/activity,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,,,0,20,Eastern Africa,South Sudan,Upper Nile,Manyo,Meganis,Meganis,11.9476,32.1064,1,Sudans Post; Small Arms Survey; Sudan Tribune,Other-National,"Change to armed group: On 22 June 2021, the powerful Lou Nuer SPLM-IO Chief of Staff - General Simon Gatwech Dual - was reported to have been fired by SPLM-IO leader Riek Machar, following years of tensions which had escalated in recent months. The General, who is based in the disputed town of Meganis (Manyo county, Upper Nile state) was offered the position of Presidential Peace Advisor, which he declined. The move is likely to cause further deterioration within the SPLM-IO, following discord and defections over the past year and a half. Meetings among SPLM-IO dissidents in Meganis (including Lt. Gen. Johnson Olonyi) have been taking place since his dismissal, with the former IO Governor of Sobat Duer Tut in early July declaring himself in charge of the SPLM-IO in place of Riek Machar, in a move which Simon Gatwech has distanced himself from.",0,1626118832,SSD
8376103,728,SSD7752,7752,22-Jun-21,2021,2,Battles,Armed clash,Zande Ethnic Militia (South Sudan),,4,Balanda Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Western Equatoria,Tambura,Source Yubu,Vurumbere,5.4925,27.2953,2,Eye Radio (South Sudan); Juba Monitor,National,"Around 22 June 2021, during two days of violence, 8 people were report to have been killed and 2,000 displaced (one source says 21,000) in the villages of Akpa, Bazande (presumed to be Central Bazande) and Mabende (near Source Yubu, and coded to Vurumbere] of Tambura county (Western Equatoria state) under disputed circumstances. Most subsequent accounts say the fighting involved Zande and Balanda militia, though conflicting accounts indicating involvement by both government and SPLM-IO officials have been advanced. 8 fatalities distributed across three events.",2,1626118832,SSD
